	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
7262	DN000000010663837163_2	DN000000010663837163	20230110	언론	"(이마트제공)   
(서울=뉴스1) 김진희 기자 = 이마트가 올 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 이끌어내고 있다."	https://v.daum.net/v/20230110060005616	이마트	친환경,확대
7263	DN000000010663837642_2	DN000000010663837642	20230110	언론	"사진=이마트



[핀포인트뉴스 최용선 기자] 이마트가 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다."	https://www.pinpointnews.co.kr/news/articleView.html?idxno=167781	이마트	친환경,확대
7264	DN000000010663838256_2	DN000000010663838256	20230110	언론	"(이마트제공)
이마트가 올 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 이끌어내고 있다."	http://www.news1.kr/articles/?4919643	이마트	친환경,확대
7265	DN000000010663838916_2	DN000000010663838916	20230110	언론	"(이마트제공)
(서울=뉴스1) 김진희 기자 = 이마트가 올 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 이끌어내고 있다."	http://news.nate.com/view/20230110n02070?mid=n0100	이마트	친환경,확대
7266	DN000000010663840023_2	DN000000010663840023	20230110	언론	"(이마트제공)
  (서울=뉴스1) 김진희 기자 = 이마트가 올 설 선물세트에 친환경 요소를 확대해 고객들에게 좋은 반응을 이끌어내고 있다."	http://news.zum.com/articles/80620304	이마트	친환경,확대
7267	DN000000010663869064_2	DN000000010663869064	20230110	언론	"[사진=이마트] 
[서울경제TV=서지은기자] 이마트는 올 설 선물세트에 친환경 요소를 확대했다고 9일 밝혔다."	http://www.sentv.co.kr/news/view/642632	이마트	친환경,확대
7268	DN000000010664024804_2	DN000000010664024804	20230110	언론	"사진=이마트 제공



[매일일보 강소슬 기자] 이마트는 올 설 선물세트에 친환경 요소를 확대, 고객들에게 좋은 반응을 이끌어내고 있다고 10일 밝혔다."	http://www.m-i.kr/news/articleView.html?idxno=978553	이마트	친환경,확대
7269	DN000000010664312510_13	DN000000010664312510	20230110	언론	"이마트, 설 선물세트 친환경 요소 강화


이마트는 올 설 선물세트에 친환경 요소를 확대했다고 10일 밝혔다."	http://www.sisaon.co.kr/news/articleView.html?idxno=146504	이마트	친환경,확대
7270	DN000000010665020248_1	DN000000010665020248	20230110	언론	"이마트, 올 설 선물세트에 친환경 요소 확대\n사진=이마트



 


이마트는 올 설 선물세트에 친환경 요소를 확대했다고 10일 밝혔다."	https://www.thefirstmedia.net/news/articleView.html?idxno=109334	이마트	친환경,확대
7271	DN000000010664138472_8	DN000000010664138472	20230110	언론	이마트는 아이스팩 역시 기존 고분자폴리머에서 물·전분 등 친환경 재질로 변경했다.	http://www.shinailbo.co.kr/news/articleView.html?idxno=1647654	이마트	친환경,폴리머,아이스팩
7272	DN000000010664393871_9	DN000000010664393871	20230110	언론	여기에 아이스팩도 기존 고분자폴리머에서 친환경 재질인 물과 전분으로 대체했다.	http://www.smedaily.co.kr/news/articleView.html?idxno=246693	이마트	친환경,폴리머,아이스팩
7273	DN000000010663839118_1	DN000000010663839118	20230110	언론	"'스티로폼 대신 종이 포장'…이마트, 친환경 설 선물세트 선봬\n스티로폼 많이 쓰이는 축·수산 선물세트에 적용
[서울=뉴스핌] 노연경 기자 = 이마트가 스티로폼 대신 종이를 사용하는 등 친환경 방식으로 포장한 선물세트를 선보인다."	http://news.nate.com/view/20230110n02258?mid=n0100	이마트	친환경,포장,친환경 포장,사용,종이
7274	DN000000010663851506_1	DN000000010663851506	20230110	언론	"""스티로폼 대신 종이 포장""…이마트, 친환경 설 선물세트 선봬\n[서울=뉴스핌] 노연경 기자 = 이마트(139480)가 스티로폼 대신 종이를 사용하는 등 친환경 방식으로 포장한 선물세트를 선보인다."	https://www.thinkpool.com/analysis/news/15813587	이마트	친환경,포장,친환경 포장,사용,종이
7275	DN000000010663853186_1	DN000000010663853186	20230110	언론	'스티로폼 대신 종이 포장'…이마트, 친환경 설 선물세트 선봬\n[서울=뉴스핌] 노연경 기자 = 이마트(종목홈)가 스티로폼 대신 종이를 사용하는 등 친환경 방식으로 포장한 선물세트를 선보인다.	http://cn.moneta.co.kr/Service/paxnet/ShellView.asp?NavDate=20230110&NavPage=2&ArticleID=2023011006160900206&LinkID=40&NewsSetID=4720	이마트	친환경,포장,친환경 포장,사용,종이
7276	DN000000010663859209_1	DN000000010663859209	20230110	언론	'스티로폼 대신 종이 포장'…이마트, 친환경 설 선물세트 선봬\n[서울=뉴스핌] 노연경 기자 = 이마트가 스티로폼 대신 종이를 사용하는 등 친환경 방식으로 포장한 선물세트를 선보인다.	http://news.zum.com/articles/80620474	이마트	친환경,포장,친환경 포장,사용,종이
7278	DN000000010663837205_1	DN000000010663837205	20230110	언론	"이마트, 한우·굴비 포장에 '스티로폼 제로' 실현...""친환경 포장 세트가 더 잘 팔려""\n친환경 포장재를 사용한 조선호텔 경주천년 한우1등급 구이세트 1호



이마트는 설날 축수산 선물세트에 ‘스티로폼 제로’ 포장재를 도입한다고 9일 밝혔다."	http://www.kdfnews.com/news/articleView.html?idxno=103104	이마트	친환경,포장,친환경 포장,사용,1등급
7279	DN000000010665469536_1	DN000000010665469536	20230110	언론	"설 선물세트에 ‘친환경’ 입힌 유통업계\n사진=이마트



설날을 앞두고 유통가가 친환경 상품과 포장에 주안점을 둔 선물세트를 잇따라 선보이고 있다."	http://www.ftoday.co.kr/news/articleView.html?idxno=248315	이마트	친환경,포장,친환경 포장
7280	DN000000010665625926_14	DN000000010665625926	20230110	언론	이마트는 아이스팩 역시 친환경 재질로 변경하고, 과일세트에도 부직포가 아닌 종이 포장을 적용했다.	https://n.news.naver.com/mnews/article/025/0003252386?rc=N&ntype=RANKING&sid=001	이마트	친환경,포장,아이스팩,종이
7288	DN000000010664043227_6	DN000000010664043227	20230110	언론	"친환경 포장재 사용한 한우 세트
스티로폼 제로 전략을 위해 포장 재질에 대한 테스트도 진행했다.가장 중요한 보냉 기능을 위해 포장 종이 두께를 더 두껍게 했으며, 외부 충격에 잘 견딜 수 있도록 골격을 세밀하게 짰다."	http://www.nspna.com/photo/?mode=view&newsid=614627	이마트	친환경,포장,사용,종이
7289	DN000000010664129552_1	DN000000010664129552	20230110	언론	설 선물 포장도 친환경으로…이마트 '스티로폼 제로' 전략\n(서울=연합뉴스) 이마트가 올해 설 선물 세트에 '스티로폼 제로' 전략을 도입했다고 10일 밝혔다.	https://n.news.naver.com/mnews/article/001/0013691065?rc=N&ntype=RANKING&sid=001	이마트	친환경,포장
7292	DN000000010664206169_1	DN000000010664206169	20230110	언론	이마트, 스트로폼 제로 도전... 설 선물 세트 포장도 친환경으로\n이마트는 올해 설 선물 세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다.	https://n.news.naver.com/mnews/article/081/0003331205?rc=N&ntype=RANKING&sid=001	이마트	친환경,포장
7295	DN000000010664217209_1	DN000000010664217209	20230110	언론	이마트, 스트로폼 제로 도전…설 선물 세트 포장도 친환경으로\n[서울신문]이마트는 올해 설 선물 세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다.	http://news.nate.com/view/20230110n08607?mid=n0100	이마트	친환경,포장
7298	DN000000010663836580_1	DN000000010663836580	20230110	언론	"이마트, 설 선물세트 ‘스티로폼 제로’…“친환경 선도”\n아이스팩도 친환경 재질로 변경
	
			친환경 포장재를 사용한 한우 1등급 구이세트. (사진제공=이마트)

이마트는 올해 설 축·수산 선물세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다."	https://n.news.naver.com/mnews/article/277/0005202977?rc=N&ntype=RANKING&sid=001	이마트	친환경,친환경 아이스팩,아이스팩,사용,1등급
7299	DN000000010663837150_1	DN000000010663837150	20230110	언론	"이마트, 설 선물세트 ‘스티로폼 제로’…“친환경 선도”\n아이스팩도 친환경 재질로 변경 
   

  친환경 포장재를 사용한 한우 1등급 구이세트. (사진제공=이마트)   
 
이마트는 올해 설 축·수산 선물세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다."	https://v.daum.net/v/20230110060112761	이마트	친환경,친환경 아이스팩,아이스팩,사용,1등급
7300	DN000000010663838913_1	DN000000010663838913	20230110	언론	"이마트, 설 선물세트 '스티로폼 제로'…""친환경 선도""\n아이스팩도 친환경 재질로 변경
친환경 포장재를 사용한 한우 1등급 구이세트. (사진제공=이마트)

이마트는 올해 설 축·수산 선물세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다."	http://news.nate.com/view/20230110n02162?mid=n0100	이마트	친환경,친환경 아이스팩,아이스팩,사용,1등급
7301	DN000000010663839799_1	DN000000010663839799	20230110	언론	"이마트, 설 선물세트 ‘스티로폼 제로’…“친환경 선도”\n아이스팩도 친환경 재질로 변경
친환경 포장재를 사용한 한우 1등급 구이세트. (사진제공=이마트)
  이마트는 올해 설 축·수산 선물세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다."	http://news.zum.com/articles/80620362	이마트	친환경,친환경 아이스팩,아이스팩,사용,1등급
7302	DN000000010663849460_1	DN000000010663849460	20230110	언론	"이마트, 설 선물세트 ‘스티로폼 제로’…“친환경 선도”\n아이스팩도 친환경 재질로 변경 
    
친환경 포장재를 사용한 한우 1등급 구이세트. (사진제공=이마트)
    
이마트는 올해 설 축·수산 선물세트에 ‘스티로폼 제로’ 전략을 도입했다고 10일 밝혔다."	https://www.asiae.co.kr/article/industry-IT-all/2023010916571725348	이마트	친환경,친환경 아이스팩,아이스팩,사용,1등급
7303	DN000000010665347267_5	DN000000010665347267	20230110	언론	이번 명절에 판매하는 선물세트 중 축산세트 15개 품목, 수산세트 7개 품목 포장재를 종이재질로 바꿔 친환경 요소를 강화한 것이다.	http://www.greened.kr/news/articleView.html?idxno=300148	이마트	친환경,종이,판매
7304	DN000000010665625926_17	DN000000010665625926	20230110	언론	앞서 백화점들도 설 선물세트를 내놓으며 포장재를 종이로 바꾸는 등 친환경을 강조했다.	https://n.news.naver.com/mnews/article/025/0003252386?rc=N&ntype=RANKING&sid=001	이마트	친환경,종이
7312	DN000000010664683714_1	DN000000010664683714	20230110	언론	"이마트, 설 선물세트 포장 재활용 용이한 종이로 변경\nⓒ뉴시스



 


[공정뉴스=김예원 인턴기자] 이마트가 올해 설 선물세트에 친환경 요소를 확대하기 위해 스티로폼 포장을 종이로 변경한다고 10일 밝혔다."	http://www.fairn.co.kr/news/articleView.html?idxno=66980	이마트	친환경,재활용,확대,포장,종이
7313	DN000000010664237697_25	DN000000010664237697	20230110	언론	미세 플라스틱 주범 중 하나인 아이스팩 역시 친환경 재질로 변경했다.	https://v.daum.net/v/20230110101221502	이마트	친환경,아이스팩,미세 플라스틱,플라스틱
7317	DN000000010663835265_6	DN000000010663835265	20230110	언론	아이스팩 역시 친환경 재질로 바꿨다.	https://newsis.com/view?id=NISX20230109_0002153038	이마트	친환경,아이스팩
7318	DN000000010663836580_6	DN000000010663836580	20230110	언론	아이스팩 역시 친환경 재질로 변경했다.	https://n.news.naver.com/mnews/article/277/0005202977?rc=N&ntype=RANKING&sid=001	이마트	친환경,아이스팩
7319	DN000000010663836818_6	DN000000010663836818	20230110	언론	회사는 아이스팩도 친환경 재질로 변경했다.	https://n.news.naver.com/mnews/article/029/0002777663?rc=N&ntype=RANKING&sid=001	이마트	친환경,아이스팩
7342	DN000000010663853237_8	DN000000010663853237	20230110	언론	아이스팩도 친환경 재질로 변경했다.	https://www.4th.kr/news/articleView.html?idxno=2031894	이마트	친환경,아이스팩
7343	DN000000010663854839_6	DN000000010663854839	20230110	언론	아이스팩 역시 단일재질에 분리수서가 가능한 저밀도 폴리에틸렌(LDPE) 친환경 재질로 변경했다.	http://www.cstimes.com/news/articleView.html?idxno=526576	이마트	친환경,아이스팩
7362	DN000000010664086651_9	DN000000010664086651	20230110	언론	아이스팩 역시 친환경 재질로 변경했습니다.	http://news.zum.com/articles/80622784	이마트	친환경,아이스팩
7391	DN000000010664850728_5	DN000000010664850728	20230110	언론	이마트는 아이스팩 역시 친환경 재질로 변경했다.	http://www.ekn.kr/web/view.php?key=20230110010002156	이마트	친환경,아이스팩
